provinsi,tahun,bulan,suhu_rata_c,suhu_max_c,suhu_min_c,curah_hujan_mm,kelembapan_pct,kec_angin_ms,sumber,nama_bulan
Lampung,2020,3,25.95,30.13,23.37,341.6,88.68,2.9,Open-Meteo ERA5,Maret
Lampung,2020,4,26.03,29.33,23.72,290.2,89.1,2.58,Open-Meteo ERA5,April
Lampung,2020,5,26.07,29.41,23.65,311.7,89.71,2.57,Open-Meteo ERA5,Mei
Lampung,2020,6,25.65,28.68,23.16,203.5,88.87,2.53,Open-Meteo ERA5,Juni
Lampung,2020,7,25.42,28.46,22.99,176.3,87.1,2.96,Open-Meteo ERA5,Juli
Lampung,2020,8,25.9,29.13,23.32,105.0,84.16,2.94,Open-Meteo ERA5,Agustus
Lampung,2020,9,25.91,28.8,23.68,120.2,84.63,3.6,Open-Meteo ERA5,September
Lampung,2020,10,25.87,28.75,23.99,144.5,85.35,3.78,Open-Meteo ERA5,Oktober
Lampung,2020,11,25.91,29.02,23.68,186.2,86.77,3.05,Open-Meteo ERA5,November
Lampung,2020,12,25.21,28.73,22.94,251.6,88.35,2.65,Open-Meteo ERA5,Desember
Lampung,2021,1,24.87,28.43,22.65,266.3,89.29,3.69,Open-Meteo ERA5,Januari
Lampung,2021,2,25.13,29.2,22.73,229.6,88.79,4.28,Open-Meteo ERA5,Februari
Lampung,2021,3,25.65,29.68,22.85,219.9,86.45,2.83,Open-Meteo ERA5,Maret
Lampung,2021,4,25.86,29.39,23.31,164.2,86.4,2.87,Open-Meteo ERA5,April
Lampung,2021,5,26.21,29.51,23.86,170.8,87.16,2.62,Open-Meteo ERA5,Mei
Lampung,2021,6,25.78,28.54,23.56,178.2,86.77,2.96,Open-Meteo ERA5,Juni
Lampung,2021,7,25.64,28.76,23.18,84.2,84.06,2.9,Open-Meteo ERA5,Juli
Lampung,2021,8,25.78,28.76,23.46,133.2,84.55,3.14,Open-Meteo ERA5,Agustus
Lampung,2021,9,25.64,28.6,23.33,206.5,86.77,3.2,Open-Meteo ERA5,September
Lampung,2021,10,26.15,29.08,24.01,79.3,82.74,4.17,Open-Meteo ERA5,Oktober
Lampung,2021,11,25.56,29.35,23.07,343.0,87.17,2.9,Open-Meteo ERA5,November
Lampung,2021,12,25.34,29.03,22.86,228.6,87.81,3.38,Open-Meteo ERA5,Desember
Lampung,2022,1,25.13,29.45,22.54,274.2,87.52,3.26,Open-Meteo ERA5,Januari
Lampung,2022,2,25.41,29.58,22.72,185.1,85.43,3.08,Open-Meteo ERA5,Februari
Lampung,2022,3,25.79,29.97,23.01,237.0,85.84,2.93,Open-Meteo ERA5,Maret
Lampung,2022,4,25.93,29.99,23.22,228.7,85.53,3.22,Open-Meteo ERA5,April
Lampung,2022,5,26.17,29.42,23.89,146.1,86.23,3.05,Open-Meteo ERA5,Mei
Lampung,2022,6,25.3,28.54,23.0,191.1,86.8,2.97,Open-Meteo ERA5,Juni
Lampung,2022,7,25.49,28.93,22.94,282.9,86.0,2.99,Open-Meteo ERA5,Juli
Lampung,2022,8,25.41,28.91,22.88,135.1,85.52,3.15,Open-Meteo ERA5,Agustus
Lampung,2022,9,25.5,28.74,23.22,158.2,85.33,3.48,Open-Meteo ERA5,September
Lampung,2022,10,25.41,28.37,23.25,291.8,85.35,3.79,Open-Meteo ERA5,Oktober
Lampung,2022,11,25.51,29.06,23.33,287.1,86.47,3.56,Open-Meteo ERA5,November
Lampung,2022,12,25.27,29.0,23.01,215.5,86.45,3.29,Open-Meteo ERA5,Desember
Lampung,2023,1,25.03,28.66,22.44,215.7,87.61,3.18,Open-Meteo ERA5,Januari
Lampung,2023,2,25.01,29.26,22.52,247.2,87.61,3.24,Open-Meteo ERA5,Februari
Lampung,2023,3,25.21,29.56,22.51,236.6,88.0,2.9,Open-Meteo ERA5,Maret
Lampung,2023,4,26.02,29.81,23.32,164.7,85.33,3.05,Open-Meteo ERA5,April
Lampung,2023,5,26.62,30.06,23.88,126.1,83.61,3.03,Open-Meteo ERA5,Mei
Lampung,2023,6,25.97,29.24,23.5,176.0,85.13,3.01,Open-Meteo ERA5,Juni
Lampung,2023,7,25.6,28.81,23.27,164.4,84.65,3.37,Open-Meteo ERA5,Juli
Lampung,2023,8,25.71,29.11,22.88,57.5,81.32,3.7,Open-Meteo ERA5,Agustus
Lampung,2023,9,25.74,29.82,22.8,22.7,77.07,4.67,Open-Meteo ERA5,September
Lampung,2023,10,26.9,31.19,23.83,26.0,77.61,4.35,Open-Meteo ERA5,Oktober
Lampung,2023,11,26.59,30.1,24.17,103.3,82.2,4.38,Open-Meteo ERA5,November
Lampung,2023,12,26.34,29.73,23.98,92.3,82.16,4.16,Open-Meteo ERA5,Desember
Lampung,2024,1,25.61,29.69,23.1,430.6,89.32,3.21,Open-Meteo ERA5,Januari
Lampung,2024,2,25.82,30.1,23.21,265.0,89.31,2.99,Open-Meteo ERA5,Februari
Lampung,2024,3,26.17,30.37,23.65,329.3,88.32,3.03,Open-Meteo ERA5,Maret
Lampung,2024,4,26.4,29.77,24.1,256.8,89.17,2.84,Open-Meteo ERA5,April
Lampung,2024,5,26.49,29.69,24.22,300.3,88.65,2.44,Open-Meteo ERA5,Mei
Lampung,2024,6,26.0,29.6,23.25,176.5,87.07,2.79,Open-Meteo ERA5,Juni
Lampung,2024,7,25.83,29.03,23.05,127.7,82.84,3.17,Open-Meteo ERA5,Juli
Lampung,2024,8,25.97,29.4,23.31,64.3,82.16,3.79,Open-Meteo ERA5,Agustus
Lampung,2024,9,26.44,30.24,23.89,93.2,79.6,4.05,Open-Meteo ERA5,September
Lampung,2024,10,27.03,30.56,24.45,76.5,77.87,4.54,Open-Meteo ERA5,Oktober
Lampung,2024,11,26.36,29.9,24.12,252.4,85.5,3.37,Open-Meteo ERA5,November
Lampung,2024,12,26.3,29.75,24.05,295.7,85.84,2.64,Open-Meteo ERA5,Desember
Maluku,2015,1,27.28,28.25,26.33,122.9,82.39,7.97,Open-Meteo ERA5,Januari
Maluku,2015,2,26.91,27.81,26.03,119.5,81.86,7.57,Open-Meteo ERA5,Februari
Maluku,2015,3,27.14,28.2,26.05,168.8,81.0,6.67,Open-Meteo ERA5,Maret
Maluku,2015,4,26.86,27.97,25.51,238.2,84.0,4.24,Open-Meteo ERA5,April
Maluku,2015,5,26.75,27.63,25.79,98.4,82.74,5.89,Open-Meteo ERA5,Mei
Maluku,2015,6,25.83,26.57,25.09,182.5,86.07,7.26,Open-Meteo ERA5,Juni
Maluku,2015,7,25.12,25.92,24.38,45.9,84.39,7.33,Open-Meteo ERA5,Juli
Maluku,2015,8,24.79,25.65,23.97,16.0,81.71,7.1,Open-Meteo ERA5,Agustus
Maluku,2015,9,25.52,26.52,24.64,6.5,81.27,6.47,Open-Meteo ERA5,September
Maluku,2015,10,25.93,27.04,24.88,21.6,82.29,6.06,Open-Meteo ERA5,Oktober
Maluku,2015,11,27.38,28.66,25.91,24.7,82.0,3.81,Open-Meteo ERA5,November
Maluku,2015,12,27.95,29.11,26.85,50.3,80.84,6.38,Open-Meteo ERA5,Desember
Maluku,2016,1,27.92,29.05,26.72,110.8,79.81,5.57,Open-Meteo ERA5,Januari
Maluku,2016,2,27.83,28.89,26.89,71.9,80.52,6.48,Open-Meteo ERA5,Februari
Maluku,2016,3,28.14,29.06,27.15,163.9,80.13,6.2,Open-Meteo ERA5,Maret
Maluku,2016,4,27.57,28.63,26.24,253.6,83.5,4.96,Open-Meteo ERA5,April
Maluku,2016,5,27.59,28.69,26.42,98.0,84.23,4.19,Open-Meteo ERA5,Mei
Maluku,2016,6,26.55,27.43,25.57,122.4,85.0,5.3,Open-Meteo ERA5,Juni
Maluku,2016,7,25.85,26.63,25.09,382.0,85.61,6.99,Open-Meteo ERA5,Juli
Maluku,2016,8,26.16,26.9,25.44,41.4,82.48,6.62,Open-Meteo ERA5,Agustus
Maluku,2016,9,26.54,27.56,25.52,118.9,84.87,4.9,Open-Meteo ERA5,September
Maluku,2016,10,26.93,28.1,25.73,113.6,84.06,4.49,Open-Meteo ERA5,Oktober
Maluku,2016,11,27.79,28.98,26.3,50.2,81.33,3.42,Open-Meteo ERA5,November
Maluku,2016,12,27.98,29.04,26.8,167.4,80.13,6.05,Open-Meteo ERA5,Desember
Maluku,2017,1,27.35,30.11,25.35,236.4,86.19,3.15,Open-Meteo ERA5,Januari
Maluku,2017,2,27.1,29.85,25.22,225.7,87.11,3.25,Open-Meteo ERA5,Februari
Maluku,2017,3,26.93,29.82,25.1,243.6,87.52,2.93,Open-Meteo ERA5,Maret
Maluku,2017,4,26.8,29.17,25.02,300.1,88.8,2.9,Open-Meteo ERA5,April
Maluku,2017,5,26.27,28.05,24.82,558.6,92.68,3.4,Open-Meteo ERA5,Mei
Maluku,2017,6,25.29,26.81,24.16,682.1,93.8,4.01,Open-Meteo ERA5,Juni
Maluku,2017,7,25.13,26.62,23.93,628.4,92.48,4.21,Open-Meteo ERA5,Juli
Maluku,2017,8,25.51,26.86,24.5,278.1,87.61,4.8,Open-Meteo ERA5,Agustus
Maluku,2017,9,25.6,27.28,24.35,249.5,90.5,3.98,Open-Meteo ERA5,September
Maluku,2017,10,26.78,29.07,24.77,116.4,87.74,3.01,Open-Meteo ERA5,Oktober
Maluku,2017,11,27.05,29.68,24.89,292.8,87.8,2.86,Open-Meteo ERA5,November
Maluku,2017,12,27.16,29.82,25.18,258.1,87.48,2.97,Open-Meteo ERA5,Desember
Maluku,2018,1,26.88,29.65,25.15,349.9,87.58,3.45,Open-Meteo ERA5,Januari
Maluku,2018,2,27.14,29.89,25.28,188.9,86.32,3.24,Open-Meteo ERA5,Februari
Maluku,2018,3,26.97,29.83,24.99,175.5,86.48,3.65,Open-Meteo ERA5,Maret
Maluku,2018,4,26.48,28.65,24.72,254.6,89.73,2.64,Open-Meteo ERA5,April
Maluku,2018,5,25.85,27.52,24.51,545.0,93.03,3.73,Open-Meteo ERA5,Mei
Maluku,2018,6,25.64,27.09,24.41,284.1,90.67,4.25,Open-Meteo ERA5,Juni
Maluku,2018,7,25.47,27.14,24.22,345.2,89.45,4.57,Open-Meteo ERA5,Juli
Maluku,2018,8,25.7,27.26,24.5,151.4,85.19,4.61,Open-Meteo ERA5,Agustus
Maluku,2018,9,25.81,27.58,24.33,92.5,84.1,4.34,Open-Meteo ERA5,September
Maluku,2018,10,26.55,28.78,24.59,60.3,85.35,3.62,Open-Meteo ERA5,Oktober
Maluku,2018,11,27.24,29.96,24.98,182.4,86.83,2.89,Open-Meteo ERA5,November
Maluku,2018,12,27.43,30.11,25.4,154.9,86.58,3.51,Open-Meteo ERA5,Desember
Maluku,2019,1,27.42,30.19,25.52,126.7,84.81,3.93,Open-Meteo ERA5,Januari
Maluku,2019,2,27.42,30.38,25.43,65.4,82.75,3.51,Open-Meteo ERA5,Februari
Maluku,2019,3,27.19,30.15,25.06,256.5,85.29,3.36,Open-Meteo ERA5,Maret
Maluku,2019,4,26.73,29.12,25.06,385.4,91.07,3.13,Open-Meteo ERA5,April
Maluku,2019,5,26.31,28.2,24.81,294.6,91.71,3.51,Open-Meteo ERA5,Mei
Maluku,2019,6,25.47,26.81,24.33,368.9,92.17,4.69,Open-Meteo ERA5,Juni
Maluku,2019,7,24.91,26.26,23.82,228.4,87.68,5.02,Open-Meteo ERA5,Juli
Maluku,2019,8,24.78,26.35,23.6,133.7,87.58,5.32,Open-Meteo ERA5,Agustus
Maluku,2019,9,24.97,26.76,23.64,96.9,85.9,4.63,Open-Meteo ERA5,September
Maluku,2019,10,25.9,28.14,24.2,328.4,89.74,3.49,Open-Meteo ERA5,Oktober
Maluku,2019,11,27.0,29.44,24.7,38.6,85.53,3.14,Open-Meteo ERA5,November
Maluku,2019,12,27.83,30.59,25.46,111.4,84.71,2.88,Open-Meteo ERA5,Desember
Maluku,2020,1,28.05,31.25,25.85,93.4,82.48,3.66,Open-Meteo ERA5,Januari
Maluku,2020,2,28.17,31.47,25.83,71.1,81.76,3.64,Open-Meteo ERA5,Februari
Maluku,2020,3,27.15,29.79,25.24,341.3,88.1,2.91,Open-Meteo ERA5,Maret
Maluku,2020,4,26.85,29.28,25.02,309.5,90.23,2.83,Open-Meteo ERA5,April
Maluku,2020,5,26.73,28.71,25.22,512.4,91.74,3.61,Open-Meteo ERA5,Mei
Maluku,2020,6,25.58,27.19,24.4,500.8,93.87,4.6,Open-Meteo ERA5,Juni
Maluku,2020,7,25.2,26.61,24.04,408.9,93.1,4.94,Open-Meteo ERA5,Juli
Maluku,2020,8,25.53,27.13,24.24,308.9,88.19,4.51,Open-Meteo ERA5,Agustus
Maluku,2020,9,25.77,27.63,24.25,366.3,91.27,4.05,Open-Meteo ERA5,September
Maluku,2020,10,26.45,28.64,24.65,333.9,89.58,3.26,Open-Meteo ERA5,Oktober
Maluku,2020,11,26.91,29.37,24.98,262.4,89.03,2.75,Open-Meteo ERA5,November
Maluku,2020,12,27.17,29.9,25.17,295.3,88.13,2.98,Open-Meteo ERA5,Desember
Maluku,2021,1,27.1,29.9,25.14,278.2,87.32,3.01,Open-Meteo ERA5,Januari
Maluku,2021,2,27.32,30.11,25.24,169.4,86.0,3.45,Open-Meteo ERA5,Februari
Maluku,2021,3,26.82,29.73,24.69,336.0,88.06,2.84,Open-Meteo ERA5,Maret
Maluku,2021,4,26.98,29.33,24.88,219.4,86.83,3.26,Open-Meteo ERA5,April
Maluku,2021,5,26.02,27.74,24.66,569.3,93.9,3.9,Open-Meteo ERA5,Mei
Maluku,2021,6,25.68,27.47,24.4,378.2,93.0,3.69,Open-Meteo ERA5,Juni
Maluku,2021,7,25.22,26.81,24.06,778.5,94.77,4.06,Open-Meteo ERA5,Juli
Maluku,2021,8,25.37,27.07,24.02,389.7,94.13,3.81,Open-Meteo ERA5,Agustus
Maluku,2021,9,25.53,27.44,24.15,502.8,94.23,3.83,Open-Meteo ERA5,September
Maluku,2021,10,26.85,29.16,24.94,304.9,88.26,2.89,Open-Meteo ERA5,Oktober
Maluku,2021,11,26.98,29.83,24.96,364.0,88.2,2.58,Open-Meteo ERA5,November
Maluku,2021,12,27.2,29.92,25.24,206.9,86.16,4.0,Open-Meteo ERA5,Desember
Maluku,2022,1,27.25,30.32,25.0,150.3,84.52,3.67,Open-Meteo ERA5,Januari
Maluku,2022,2,26.88,29.68,24.94,266.1,85.25,3.57,Open-Meteo ERA5,Februari
Maluku,2022,3,26.89,29.87,24.67,359.3,87.61,2.85,Open-Meteo ERA5,Maret
Maluku,2022,4,26.93,29.45,24.78,263.9,87.2,2.75,Open-Meteo ERA5,April
Maluku,2022,5,26.6,29.06,24.61,363.1,89.87,3.19,Open-Meteo ERA5,Mei
Maluku,2022,6,25.86,28.2,24.1,443.1,90.9,3.07,Open-Meteo ERA5,Juni
Maluku,2022,7,25.28,26.89,24.0,792.5,90.58,4.65,Open-Meteo ERA5,Juli
Maluku,2022,8,25.37,27.03,24.0,402.9,90.0,4.41,Open-Meteo ERA5,Agustus
Maluku,2022,9,25.88,28.16,24.21,413.3,90.03,3.35,Open-Meteo ERA5,September
Maluku,2022,10,27.12,29.64,24.89,228.3,87.16,3.03,Open-Meteo ERA5,Oktober
Maluku,2022,11,27.22,30.13,25.06,420.4,86.8,2.59,Open-Meteo ERA5,November
Maluku,2022,12,27.07,29.93,24.84,351.9,86.16,3.46,Open-Meteo ERA5,Desember
Maluku,2023,1,27.28,30.15,25.33,224.4,84.58,3.57,Open-Meteo ERA5,Januari
Maluku,2023,2,27.12,30.09,25.27,212.3,84.96,4.07,Open-Meteo ERA5,Februari
Maluku,2023,3,26.96,29.88,24.84,310.7,86.48,3.24,Open-Meteo ERA5,Maret
Maluku,2023,4,26.97,29.82,24.78,337.3,87.7,3.21,Open-Meteo ERA5,April
Maluku,2023,5,26.45,28.29,24.92,441.5,87.68,4.36,Open-Meteo ERA5,Mei
Maluku,2023,6,26.02,27.75,24.53,268.3,90.1,3.93,Open-Meteo ERA5,Juni
Maluku,2023,7,25.45,27.47,23.88,366.7,88.42,4.73,Open-Meteo ERA5,Juli
Maluku,2023,8,25.25,27.26,23.78,184.3,85.23,5.1,Open-Meteo ERA5,Agustus
Maluku,2023,9,25.35,27.75,23.66,160.8,85.7,4.8,Open-Meteo ERA5,September
Maluku,2023,10,26.3,29.31,24.03,114.1,86.48,3.66,Open-Meteo ERA5,Oktober
Maluku,2023,11,26.82,30.69,23.91,247.6,86.9,3.0,Open-Meteo ERA5,November
Maluku,2023,12,27.28,31.38,24.7,254.2,87.19,2.86,Open-Meteo ERA5,Desember
Maluku,2024,1,27.63,31.16,25.26,199.2,83.87,3.82,Open-Meteo ERA5,Januari
Maluku,2024,2,27.94,31.99,25.31,104.8,82.83,3.44,Open-Meteo ERA5,Februari
Maluku,2024,3,27.33,31.05,25.04,361.0,87.32,3.22,Open-Meteo ERA5,Maret
Maluku,2024,4,26.4,29.51,24.33,569.2,92.87,2.63,Open-Meteo ERA5,April
Maluku,2024,5,26.12,28.6,24.51,473.4,93.32,3.51,Open-Meteo ERA5,Mei
Maluku,2024,6,25.51,27.7,24.05,432.1,90.9,4.13,Open-Meteo ERA5,Juni
Maluku,2024,7,25.18,27.11,23.7,331.6,89.0,4.73,Open-Meteo ERA5,Juli
Maluku,2024,8,25.2,27.45,23.74,331.3,89.52,4.59,Open-Meteo ERA5,Agustus
Maluku,2024,9,25.99,28.73,24.11,247.8,88.63,3.9,Open-Meteo ERA5,September
Maluku,2024,10,26.37,29.64,23.94,275.4,88.19,3.4,Open-Meteo ERA5,Oktober
Maluku,2024,11,26.7,30.63,24.11,388.9,89.0,2.78,Open-Meteo ERA5,November
Maluku,2024,12,26.91,30.76,24.68,361.6,89.32,2.61,Open-Meteo ERA5,Desember
Maluku Utara,2015,1,26.6,29.17,25.05,290.4,88.71,2.85,Open-Meteo ERA5,Januari
Maluku Utara,2015,2,26.34,29.14,24.78,302.2,87.54,2.41,Open-Meteo ERA5,Februari
Maluku Utara,2015,3,26.63,29.47,24.87,304.2,86.52,2.47,Open-Meteo ERA5,Maret
Maluku Utara,2015,4,27.11,29.93,25.27,195.8,86.8,2.22,Open-Meteo ERA5,April
Maluku Utara,2015,5,26.98,29.71,25.22,379.4,88.32,1.88,Open-Meteo ERA5,Mei
Maluku Utara,2015,6,26.75,29.26,25.18,331.5,88.13,2.17,Open-Meteo ERA5,Juni
Maluku Utara,2015,7,26.48,29.27,24.57,114.9,84.0,2.91,Open-Meteo ERA5,Juli
Maluku Utara,2015,8,26.2,29.1,24.15,45.5,82.29,3.14,Open-Meteo ERA5,Agustus
Maluku Utara,2015,9,26.85,30.16,24.67,25.3,81.2,3.05,Open-Meteo ERA5,September
Maluku Utara,2015,10,27.15,30.91,24.61,115.7,80.65,2.88,Open-Meteo ERA5,Oktober
Maluku Utara,2015,11,26.97,30.05,25.19,576.9,88.67,1.75,Open-Meteo ERA5,November
Maluku Utara,2015,12,27.34,30.2,25.57,202.7,87.1,2.46,Open-Meteo ERA5,Desember
Maluku Utara,2016,1,27.07,30.02,25.34,364.6,87.0,2.04,Open-Meteo ERA5,Januari
Maluku Utara,2016,2,27.21,30.3,25.39,238.4,86.55,2.24,Open-Meteo ERA5,Februari
Maluku Utara,2016,3,27.5,30.38,25.78,294.1,85.71,2.34,Open-Meteo ERA5,Maret
Maluku Utara,2016,4,27.49,30.47,25.84,501.8,88.33,1.89,Open-Meteo ERA5,April
Maluku Utara,2016,5,27.47,30.46,25.95,651.5,89.74,1.47,Open-Meteo ERA5,Mei
Maluku Utara,2016,6,26.87,29.36,25.4,507.6,89.63,1.77,Open-Meteo ERA5,Juni
Maluku Utara,2016,7,26.55,29.08,25.05,469.8,89.1,1.79,Open-Meteo ERA5,Juli
Maluku Utara,2016,8,27.15,29.76,25.5,221.1,85.97,2.48,Open-Meteo ERA5,Agustus
Maluku Utara,2016,9,26.8,29.53,25.12,424.6,89.3,1.95,Open-Meteo ERA5,September
Maluku Utara,2016,10,26.93,29.47,25.33,479.5,89.74,2.14,Open-Meteo ERA5,Oktober
Maluku Utara,2016,11,27.18,29.9,25.48,257.7,89.0,2.38,Open-Meteo ERA5,November
Maluku Utara,2016,12,26.95,29.39,25.47,412.8,90.16,2.42,Open-Meteo ERA5,Desember
Maluku Utara,2017,1,26.63,28.99,25.02,301.0,87.77,3.38,Open-Meteo ERA5,Januari
Maluku Utara,2017,2,26.79,29.15,25.08,210.2,86.43,4.06,Open-Meteo ERA5,Februari
Maluku Utara,2017,3,26.68,29.25,24.94,243.4,86.23,3.42,Open-Meteo ERA5,Maret
Maluku Utara,2017,4,26.97,29.52,25.24,152.8,86.1,3.08,Open-Meteo ERA5,April
Maluku Utara,2017,5,26.97,29.6,25.27,331.3,87.58,2.56,Open-Meteo ERA5,Mei
Maluku Utara,2017,6,26.36,28.73,24.8,304.2,87.6,2.93,Open-Meteo ERA5,Juni
Maluku Utara,2017,7,26.38,28.98,24.61,292.7,87.1,3.32,Open-Meteo ERA5,Juli
Maluku Utara,2017,8,26.44,29.06,24.56,288.2,87.03,2.74,Open-Meteo ERA5,Agustus
Maluku Utara,2017,9,26.48,29.03,24.75,240.4,87.83,2.8,Open-Meteo ERA5,September
Maluku Utara,2017,10,27.27,29.91,25.37,174.7,85.13,3.43,Open-Meteo ERA5,Oktober
Maluku Utara,2017,11,26.82,29.32,25.14,227.7,88.4,2.89,Open-Meteo ERA5,November
Maluku Utara,2017,12,27.08,29.51,25.32,200.8,86.71,3.59,Open-Meteo ERA5,Desember
Maluku Utara,2018,1,26.54,28.9,24.89,233.5,87.0,3.61,Open-Meteo ERA5,Januari
Maluku Utara,2018,2,26.8,29.44,24.94,200.8,85.93,3.63,Open-Meteo ERA5,Februari
Maluku Utara,2018,3,26.61,29.14,24.87,270.5,86.35,3.91,Open-Meteo ERA5,Maret
Maluku Utara,2018,4,26.6,29.04,24.87,263.6,87.57,3.21,Open-Meteo ERA5,April
Maluku Utara,2018,5,27.03,30.0,25.02,167.7,86.35,2.8,Open-Meteo ERA5,Mei
Maluku Utara,2018,6,26.64,29.31,24.62,267.0,87.37,2.83,Open-Meteo ERA5,Juni
Maluku Utara,2018,7,26.87,29.58,24.8,133.8,85.19,3.51,Open-Meteo ERA5,Juli
Maluku Utara,2018,8,27.19,30.35,24.73,54.0,80.9,3.7,Open-Meteo ERA5,Agustus
Maluku Utara,2018,9,26.98,29.91,24.78,33.5,80.1,4.83,Open-Meteo ERA5,September
Maluku Utara,2018,10,26.99,30.08,24.8,130.2,83.68,3.41,Open-Meteo ERA5,Oktober
Maluku Utara,2018,11,26.98,29.71,25.24,187.0,87.4,3.33,Open-Meteo ERA5,November
Maluku Utara,2018,12,26.83,29.32,25.22,372.2,88.39,3.74,Open-Meteo ERA5,Desember
Maluku Utara,2019,1,26.56,28.89,25.0,231.2,87.29,4.45,Open-Meteo ERA5,Januari
Maluku Utara,2019,2,26.62,29.35,24.93,59.1,83.79,4.52,Open-Meteo ERA5,Februari
Maluku Utara,2019,3,26.79,29.64,24.92,73.5,83.68,4.17,Open-Meteo ERA5,Maret
Maluku Utara,2019,4,27.17,30.03,25.38,284.2,86.27,3.7,Open-Meteo ERA5,April
Maluku Utara,2019,5,27.41,30.15,25.35,137.8,86.16,3.15,Open-Meteo ERA5,Mei
Maluku Utara,2019,6,26.92,29.65,24.9,298.6,87.07,2.93,Open-Meteo ERA5,Juni
Maluku Utara,2019,7,26.32,29.11,24.22,192.2,85.16,3.49,Open-Meteo ERA5,Juli
Maluku Utara,2019,8,26.63,29.68,24.32,73.1,83.0,4.17,Open-Meteo ERA5,Agustus
Maluku Utara,2019,9,26.56,29.88,23.98,60.3,81.97,4.47,Open-Meteo ERA5,September
Maluku Utara,2019,10,26.64,29.63,24.4,227.5,86.74,3.05,Open-Meteo ERA5,Oktober
Maluku Utara,2019,11,27.68,30.62,25.26,19.2,81.3,3.67,Open-Meteo ERA5,November
Maluku Utara,2019,12,27.34,30.34,25.29,145.4,85.39,3.64,Open-Meteo ERA5,Desember
Maluku Utara,2020,1,27.38,30.36,25.45,106.8,83.87,4.15,Open-Meteo ERA5,Januari
Maluku Utara,2020,2,27.16,30.31,25.21,128.0,83.86,4.66,Open-Meteo ERA5,Februari
Maluku Utara,2020,3,27.04,29.88,25.19,229.1,86.13,3.8,Open-Meteo ERA5,Maret
Maluku Utara,2020,4,27.21,30.05,25.45,278.5,85.77,3.26,Open-Meteo ERA5,April
Maluku Utara,2020,5,27.64,30.42,25.55,166.0,86.0,2.95,Open-Meteo ERA5,Mei
Maluku Utara,2020,6,26.48,29.17,24.73,468.5,89.63,2.67,Open-Meteo ERA5,Juni
Maluku Utara,2020,7,26.23,28.88,24.33,527.3,89.84,2.21,Open-Meteo ERA5,Juli
Maluku Utara,2020,8,26.57,29.51,24.49,193.8,86.26,3.25,Open-Meteo ERA5,Agustus
Maluku Utara,2020,9,26.34,28.99,24.39,348.7,89.27,2.81,Open-Meteo ERA5,September
Maluku Utara,2020,10,26.99,29.59,24.99,188.5,86.45,3.3,Open-Meteo ERA5,Oktober
Maluku Utara,2020,11,26.88,29.7,24.89,277.3,87.57,3.1,Open-Meteo ERA5,November
Maluku Utara,2020,12,26.96,29.67,25.21,199.9,87.06,3.45,Open-Meteo ERA5,Desember
Maluku Utara,2021,1,26.64,29.16,24.95,234.7,86.87,3.47,Open-Meteo ERA5,Januari
Maluku Utara,2021,2,26.84,29.4,25.07,216.8,86.14,3.57,Open-Meteo ERA5,Februari
Maluku Utara,2021,3,26.6,29.2,24.77,233.7,86.97,3.4,Open-Meteo ERA5,Maret
Maluku Utara,2021,4,27.12,29.95,25.17,131.6,85.77,3.8,Open-Meteo ERA5,April
Maluku Utara,2021,5,26.81,29.41,25.15,373.8,88.52,3.29,Open-Meteo ERA5,Mei
Maluku Utara,2021,6,26.67,29.48,24.63,247.3,87.43,2.69,Open-Meteo ERA5,Juni
Maluku Utara,2021,7,26.54,29.19,24.71,290.8,87.55,3.26,Open-Meteo ERA5,Juli
Maluku Utara,2021,8,26.42,29.2,24.42,319.4,87.87,2.67,Open-Meteo ERA5,Agustus
Maluku Utara,2021,9,26.29,29.13,24.45,388.7,89.17,2.99,Open-Meteo ERA5,September
Maluku Utara,2021,10,27.33,30.46,25.17,171.7,84.03,3.53,Open-Meteo ERA5,Oktober
Maluku Utara,2021,11,26.91,29.95,24.99,185.7,86.37,3.05,Open-Meteo ERA5,November
Maluku Utara,2021,12,26.66,29.05,25.0,298.3,87.61,4.38,Open-Meteo ERA5,Desember
Maluku Utara,2022,1,26.49,29.35,24.72,172.6,86.06,3.87,Open-Meteo ERA5,Januari
Maluku Utara,2022,2,26.19,28.92,24.58,255.7,87.11,3.66,Open-Meteo ERA5,Februari
Maluku Utara,2022,3,26.71,29.7,24.73,200.8,86.39,3.42,Open-Meteo ERA5,Maret
Maluku Utara,2022,4,26.96,29.75,24.96,133.5,85.43,3.51,Open-Meteo ERA5,April
Maluku Utara,2022,5,26.87,29.8,25.0,404.0,87.0,2.84,Open-Meteo ERA5,Mei
Maluku Utara,2022,6,26.71,29.86,24.64,232.9,85.5,2.8,Open-Meteo ERA5,Juni
Maluku Utara,2022,7,26.3,29.19,24.33,435.5,87.77,2.83,Open-Meteo ERA5,Juli
Maluku Utara,2022,8,26.19,29.17,24.18,392.8,88.42,2.72,Open-Meteo ERA5,Agustus
Maluku Utara,2022,9,26.49,29.62,24.24,235.8,86.5,3.01,Open-Meteo ERA5,September
Maluku Utara,2022,10,27.29,30.53,25.09,202.1,83.97,3.34,Open-Meteo ERA5,Oktober
Maluku Utara,2022,11,26.94,29.59,24.94,212.2,85.63,3.28,Open-Meteo ERA5,November
Maluku Utara,2022,12,26.69,29.15,24.78,209.5,86.45,3.5,Open-Meteo ERA5,Desember
