bencana_id,jenis_hazard,tahun_kejadian,provinsi_bnpb,kabupaten_kota,latitude,longitude,narasi_clean,text_severity_score,dibi_total_kejadian_nasional,status_sinkronisasi_dibi,provinsi_climatology,bulan,suhu_rata_c,suhu_max_c,suhu_min_c,curah_hujan_mm,kelembapan_pct,kec_angin_ms,sumber,nama_bulan
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kalimantan Timur,12,25.81,29.97,23.25,360.2,90.68,2.7,Open-Meteo ERA5,Desember
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kalimantan Utara,1,25.3,28.75,23.2,480.4,93.16,2.27,Open-Meteo ERA5,Januari
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kalimantan Utara,2,25.6,29.16,23.17,282.1,90.21,2.54,Open-Meteo ERA5,Februari
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kalimantan Utara,3,25.72,29.51,23.26,463.6,91.19,2.46,Open-Meteo ERA5,Maret
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kalimantan Utara,4,26.18,30.53,23.52,283.2,90.3,2.53,Open-Meteo ERA5,April
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kalimantan Utara,5,26.03,29.55,23.81,404.4,93.19,2.37,Open-Meteo ERA5,Mei
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kalimantan Utara,6,26.04,30.16,23.54,231.6,91.33,2.51,Open-Meteo ERA5,Juni
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kalimantan Utara,7,26.38,30.27,23.68,240.1,89.06,2.5,Open-Meteo ERA5,Juli
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kalimantan Utara,8,25.79,29.34,23.45,355.0,92.71,2.4,Open-Meteo ERA5,Agustus
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kalimantan Utara,9,25.51,29.08,23.24,400.8,93.27,2.22,Open-Meteo ERA5,September
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kalimantan Utara,10,26.42,30.85,23.56,356.4,89.29,2.78,Open-Meteo ERA5,Oktober
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kalimantan Utara,11,25.67,29.77,23.09,403.1,91.7,2.61,Open-Meteo ERA5,November
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kalimantan Utara,12,25.69,29.58,23.11,499.2,90.58,2.63,Open-Meteo ERA5,Desember
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kepulauan Bangka Belitung,1,25.35,27.87,23.78,362.5,90.45,4.39,Open-Meteo ERA5,Januari
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kepulauan Bangka Belitung,2,26.07,28.66,24.21,106.9,84.86,5.49,Open-Meteo ERA5,Februari
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kepulauan Bangka Belitung,3,26.18,29.08,23.86,260.2,89.1,3.64,Open-Meteo ERA5,Maret
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kepulauan Bangka Belitung,4,26.83,29.51,24.49,166.1,87.87,3.32,Open-Meteo ERA5,April
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kepulauan Bangka Belitung,5,27.16,29.49,25.02,215.6,87.9,3.63,Open-Meteo ERA5,Mei
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kepulauan Bangka Belitung,6,26.94,29.36,24.75,159.2,86.53,3.57,Open-Meteo ERA5,Juni
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kepulauan Bangka Belitung,7,26.64,28.85,24.54,192.7,84.94,4.37,Open-Meteo ERA5,Juli
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kepulauan Bangka Belitung,8,26.38,28.28,24.71,268.4,86.97,4.46,Open-Meteo ERA5,Agustus
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kepulauan Bangka Belitung,9,26.65,28.82,24.76,188.7,86.23,4.04,Open-Meteo ERA5,September
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kepulauan Bangka Belitung,10,26.74,29.54,24.4,217.5,87.0,3.49,Open-Meteo ERA5,Oktober
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kepulauan Bangka Belitung,11,26.31,29.26,24.17,384.1,88.37,3.13,Open-Meteo ERA5,November
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kepulauan Bangka Belitung,12,25.73,28.63,23.52,419.7,90.35,3.74,Open-Meteo ERA5,Desember
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kepulauan Riau,1,25.77,27.75,24.35,381.7,84.16,6.09,Open-Meteo ERA5,Januari
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kepulauan Riau,2,26.98,30.35,24.47,23.8,74.0,6.47,Open-Meteo ERA5,Februari
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kepulauan Riau,3,27.05,30.24,24.4,215.2,81.74,4.32,Open-Meteo ERA5,Maret
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kepulauan Riau,4,27.24,29.61,25.13,163.0,84.57,3.39,Open-Meteo ERA5,April
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kepulauan Riau,5,27.47,29.47,25.43,262.5,86.39,3.31,Open-Meteo ERA5,Mei
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kepulauan Riau,6,27.44,29.19,25.54,133.2,83.67,3.91,Open-Meteo ERA5,Juni
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kepulauan Riau,7,27.65,29.39,25.89,117.6,80.97,4.56,Open-Meteo ERA5,Juli
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kepulauan Riau,8,26.87,28.55,25.35,201.5,83.77,4.55,Open-Meteo ERA5,Agustus
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kepulauan Riau,9,27.16,29.14,25.23,161.8,83.23,4.32,Open-Meteo ERA5,September
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kepulauan Riau,10,27.39,29.34,25.58,137.8,84.29,4.03,Open-Meteo ERA5,Oktober
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kepulauan Riau,11,26.71,29.03,24.82,268.8,86.63,3.79,Open-Meteo ERA5,November
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Kepulauan Riau,12,26.6,28.58,24.87,230.8,84.35,5.13,Open-Meteo ERA5,Desember
a509eb88-3b9f-42e4-a1ad-c2c1fe847ec6,TSUNAMI,2021,INDONESIA,NASIONAL (MULTI_WILAYAH),-6.2088,106.8456,"Data peta menampilkan area wilayah administrasi kecamatan di Kabupaten Bantul yang berisi tentang jumlah kejadian bencana tsunami tahun 2021. Sumber data statistik berasal dari Badan Penanggulangan Bencana Daerah Kabupaten Bantul, data geospasial berasal dari peta wilayah administrasi kecamatan Kabupaten Bantul tahun 2019, serta data geospasial batas wilayah Dinas Komunikasi dan Informatika Kabupaten Bantul.",1,,⚠️ DATA TAHUNAN DIBI TIDAK TERSEDIA,Lampung,1,24.87,28.43,22.65,266.3,89.29,3.69,Open-Meteo ERA5,Januari
